ProjectName,Board,MeetingFormat,MeetingType,MeetingDate,ArcGIS_Date,MeetingYear,Status,AgendaItemID,AgendaItemNumber,AgendaItemType,ProjectTitle,Summary,ActionTaken,Outcome,MotionText,ProposedBy,SecondedBy,VoteResult,ApplicantName,ApplicationID,District,LocationName,Location,Latitude,Longitude,GeocodeConfidence,StaffCode,Filename,Document_Link,RecordType
General Council Business,Village Council,Council Workshop,Workshop,2016-05-24,2016-05-24,2016,Accepted,,,,Village Council Meeting Minutes — 2016-05-24,No action found,No action found,No action found,,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,DA/MI,052416 Council Workshop Meeting Approved Minutes.pdf,https://raw.githubusercontent.com/krocks9903/EagleGIS/script/pdfs/052416%20Council%20Workshop%20Meeting%20Approved%20Minutes.pdf,MeetingLocation
General Council Business,Village Council,Regular Meeting,Village Council,2016-06-01,2016-06-01,2016,Accepted,,,,Village Council Meeting Minutes — 2016-06-01,"Approved the agenda, with a revision to address Agenda Item 4 (b)(l) prior to 4 (a)(l) | Approved the Consent Agenda | Adopted Ordinance No. 2016-05, amending the Commercial Planned Development Zoning Resolution No. Z-09-037, Section 2.B, as revised by including a statement that this approval is unique to this particular petition and is not to be considered a precedent in other matters | Approved first reading of Ordinance No. 2016-06 and advanced to second reading and public hearing on June...","Approved the agenda, with a revision to address Agenda Item 4 (b)(l) prior to 4 (a)(l) | Approved the Consent Agenda | Adopted Ordinance No. 2016-05, amending the Commercial Planned Development Zoning Resolution No. Z-09-037, Section 2.B, as revised by including a statement that this approval is unique to this particular petition and is not to be considered a precedent in other matters | Approved first reading of Ordinance No. 2016-06 and advanced to second reading and public hearing on June 1, 2016 | Adopted Resolution No. 2016-10 establishing a Village Credit Card Account with SunTrust | Awarded RFP 2016-01 - Village Traffic Study to Kimley-Horn and authorized the Village Manager, with the assistance of staff, to negotiate a contract to be reviewed by Council at a later date | Approved the letter of support to be sent to Office of Environmental Services Division of State Lands, Department of Environmental Protection as revised with the language suggested by Mayor Batos | No one on...","Approved the agenda, with a revision to address Agenda Item 4 (b)(l) prior to 4 (a)(l) | Approved the Consent Agenda | Adopted Ordinance No. 2016-05, amending the Commercial Planned Development Zoning Resolution No. Z-09-037, Section 2.B, as revised by including a statement that this approval is unique to this particular petition and is not to be considered a precedent in other matters | Approved first reading of Ordinance No. 2016-06 and advanced to second reading and public hearing on June 1, 2016 | Adopted Resolution No. 2016-10 establishing a Village Credit Card Account with SunTrust | Awarded RFP 2016-01 - Village Traffic Study to Kimley-Horn and authorized the Village Manager, with the assistance of staff, to negotiate a contract to be reviewed by Council at a later date | Approved the letter of support to be sent to Office of Environmental Services Division of State Lands, Department of Environmental Protection as revised with the language suggested by Mayor Batos | No one on...",,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,DA/MI,051816 Council Meeting Approved Minutes.pdf,https://raw.githubusercontent.com/krocks9903/EagleGIS/script/pdfs/051816%20Council%20Meeting%20Approved%20Minutes.pdf,MeetingLocation
General Council Business,Village Council,Regular Meeting,Village Council,2016-06-08,2016-06-08,2016,Accepted,,,,Village Council Meeting Minutes — 2016-06-08,"Approved the agenda as revised: pulled agenda item 3 (b) from the Consent Agenda and rescheduled for the January 18, 2017 Council meeting; removed agenda item 10 (b) and delayed discussion until it is determined whether there will be a Village election in March | Approved the consent agenda as revised; agenda item 3 pulled and rescheduled for the January 18, 2017 meeting | Adopted Resolution No. 2017-02 | Adopted Resolution No. 2017-03 and approved the agreement between the Village and Pritch...","Approved the agenda as revised: pulled agenda item 3 (b) from the Consent Agenda and rescheduled for the January 18, 2017 Council meeting; removed agenda item 10 (b) and delayed discussion until it is determined whether there will be a Village election in March | Approved the consent agenda as revised; agenda item 3 pulled and rescheduled for the January 18, 2017 meeting | Adopted Resolution No. 2017-02 | Adopted Resolution No. 2017-03 and approved the agreement between the Village and Pritchard Construction LLC as amended | Approved the Traffic Signal Maintenance Agreement with Lee County | Passed first reading and set second reading and public hearing date for January 18, 2017 | Passed second reading and adopted Ordinance No. 2016-15 | Passed second reading and adopted Ordinance No. 2016-16","Approved the agenda as revised: pulled agenda item 3 (b) from the Consent Agenda and rescheduled for the January 18, 2017 Council meeting; removed agenda item 10 (b) and delayed discussion until it is determined whether there will be a Village election in March | Approved the consent agenda as revised; agenda item 3 pulled and rescheduled for the January 18, 2017 meeting | Adopted Resolution No. 2017-02 | Adopted Resolution No. 2017-03 and approved the agreement between the Village and Pritchard Construction LLC as amended | Approved the Traffic Signal Maintenance Agreement with Lee County | Passed first reading and set second reading and public hearing date for January 18, 2017 | Passed second reading and adopted Ordinance No. 2016-15 | Passed second reading and adopted Ordinance No. 2016-16",,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,DA/MI,010417 Council Meeting Approved Minutes.pdf,https://raw.githubusercontent.com/krocks9903/EagleGIS/script/pdfs/010417%20Council%20Meeting%20Approved%20Minutes.pdf,MeetingLocation
General Council Business,Village Council,Regular Meeting,Village Council,2016-08-17,2016-08-17,2016,Accepted,,,,Village Council Meeting Minutes — 2016-08-17,"Approved the agenda | Approved the Consent Agenda | Approved Ordinance No. 2016-06 | Approved first reading of Ordinance No. 2016-07 and advanced to second reading and public hearing on June 22, 2016 | Adopted Resolution No. 2016-11 | Adopted Resolution No. 2016-12 | Adopted Resolution No. 2016-13","Approved the agenda | Approved the Consent Agenda | Approved Ordinance No. 2016-06 | Approved first reading of Ordinance No. 2016-07 and advanced to second reading and public hearing on June 22, 2016 | Adopted Resolution No. 2016-11 | Adopted Resolution No. 2016-12 | Adopted Resolution No. 2016-13","Approved the agenda | Approved the Consent Agenda | Approved Ordinance No. 2016-06 | Approved first reading of Ordinance No. 2016-07 and advanced to second reading and public hearing on June 22, 2016 | Adopted Resolution No. 2016-11 | Adopted Resolution No. 2016-12 | Adopted Resolution No. 2016-13",,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,DA/MI,060116 Council Meeting Approved Minutes.pdf,https://raw.githubusercontent.com/krocks9903/EagleGIS/script/pdfs/060116%20Council%20Meeting%20Approved%20Minutes.pdf,MeetingLocation
General Council Business,Village Council,Regular Meeting,Village Council,2016-08-31,2016-08-31,2016,Accepted,,,,Village Council Meeting Minutes — 2016-08-31,"Approved the agenda as revised | Approved the Consent Agenda, revising the July 13, 2016 meeting minutes, correcting the word ""building"" to read ""buildings."" | Endorsed the revised Caloosahatchee Watershed Regional Water Management Issues White Paper, dated July 15, 2016, and authorized the Mayor to sign a letter indicating Council's endorsement | Adopted Resolution No. 2016-23 | Approved the request for the Mayor to sign a letter of support for the Edward Byrne Memorial Justice Assistance Gr...","Approved the agenda as revised | Approved the Consent Agenda, revising the July 13, 2016 meeting minutes, correcting the word ""building"" to read ""buildings."" | Endorsed the revised Caloosahatchee Watershed Regional Water Management Issues White Paper, dated July 15, 2016, and authorized the Mayor to sign a letter indicating Council's endorsement | Adopted Resolution No. 2016-23 | Approved the request for the Mayor to sign a letter of support for the Edward Byrne Memorial Justice Assistance Grant (JAG) | Approved the agreement between the Village ofEstero and LaRue Planning & Management Services, Inc | Continued to next Council meeting. (h) Agreement between the Village ofEstero and Nancy Stroud of Lewis Stroud & Deutsch, PL Village Manager Sarkozy provided a brief explanation of the agreement. Vice Mayor Levitan noted that he had not found a better land use counsel than Ms. Stroud. Councilmember Ribble concurred. Village Attorney Saunders noted the following amendment to page 3, Sec...","Approved the agenda as revised | Approved the Consent Agenda, revising the July 13, 2016 meeting minutes, correcting the word ""building"" to read ""buildings."" | Endorsed the revised Caloosahatchee Watershed Regional Water Management Issues White Paper, dated July 15, 2016, and authorized the Mayor to sign a letter indicating Council's endorsement | Adopted Resolution No. 2016-23 | Approved the request for the Mayor to sign a letter of support for the Edward Byrne Memorial Justice Assistance Grant (JAG) | Approved the agreement between the Village ofEstero and LaRue Planning & Management Services, Inc | Continued to next Council meeting. (h) Agreement between the Village ofEstero and Nancy Stroud of Lewis Stroud & Deutsch, PL Village Manager Sarkozy provided a brief explanation of the agreement. Vice Mayor Levitan noted that he had not found a better land use counsel than Ms. Stroud. Councilmember Ribble concurred. Village Attorney Saunders noted the following amendment to page 3, Sec...",,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,DA/MI,081716 Council Meeting Approved Minutes.pdf,https://raw.githubusercontent.com/krocks9903/EagleGIS/script/pdfs/081716%20Council%20Meeting%20Approved%20Minutes.pdf,MeetingLocation
General Council Business,Village Council,Regular Meeting,Village Council,2017-05-15,2017-05-15,2017,Accepted,,,,Village Council Meeting Minutes — 2017-05-15,No action found,No action found,No action found,,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,null,051517 Council Meeting Approved Minutes.pdf,https://raw.githubusercontent.com/krocks9903/EagleGIS/script/pdfs/051517%20Council%20Meeting%20Approved%20Minutes.pdf,MeetingLocation
General Council Business,Village Council,Regular Meeting,Village Council,2017-05-17,2017-05-17,2017,Accepted,,,,Village Council Meeting Minutes — 2017-05-17,No action found,No action found,No action found,,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,null,051717 Council Meeting Approved Minutes.pdf,https://raw.githubusercontent.com/krocks9903/EagleGIS/script/pdfs/051717%20Council%20Meeting%20Approved%20Minutes.pdf,MeetingLocation
General Council Business,Village Council,Regular Meeting,Village Council,2019-01-09,2019-01-09,2019,Accepted,,,,Village Council Meeting Minutes — 2019-01-09,No action found,No action found,No action found,,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,null,2019-01-09 Council Meeting Approved Minutes.pdf,https://raw.githubusercontent.com/krocks9903/EagleGIS/script/pdfs/2019-01-09%20Council%20Meeting%20Approved%20Minutes.pdf,MeetingLocation
General Council Business,Village Council,Regular Meeting,Village Council,2019-01-23,2019-01-23,2019,Accepted,,,,Village Council Meeting Minutes — 2019-01-23,No action found,No action found,No action found,,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,null,2019-01-23 Council Meeting Approved Minutes.pdf,https://raw.githubusercontent.com/krocks9903/EagleGIS/script/pdfs/2019-01-23%20Council%20Meeting%20Approved%20Minutes.pdf,MeetingLocation
General Council Business,Village Council,Regular Meeting,Village Council,2019-01-30,2019-01-30,2019,Accepted,,,,Village Council Meeting Minutes — 2019-01-30,No action found,No action found,No action found,,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,null,2019-01-30 Council Meeting Approved Minutes.pdf,https://raw.githubusercontent.com/krocks9903/EagleGIS/script/pdfs/2019-01-30%20Council%20Meeting%20Approved%20Minutes.pdf,MeetingLocation
General Council Business,Village Council,Regular Meeting,Village Council,2019-02-06,2019-02-06,2019,Accepted,,,,Village Council Meeting Minutes — 2019-02-06,No action found,No action found,No action found,,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,null,2019-02-06 Council Meeting Approved Minutes.pdf,https://raw.githubusercontent.com/krocks9903/EagleGIS/script/pdfs/2019-02-06%20Council%20Meeting%20Approved%20Minutes.pdf,MeetingLocation
General Council Business,Village Council,Regular Meeting,Village Council,2019-02-20,2019-02-20,2019,Accepted,,,,Village Council Meeting Minutes — 2019-02-20,No action found,No action found,No action found,,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,null,2019-02-20 Council Meeting Approved Minutes.pdf,https://raw.githubusercontent.com/krocks9903/EagleGIS/script/pdfs/2019-02-20%20Council%20Meeting%20Approved%20Minutes.pdf,MeetingLocation
