item_id,meeting_id,action_type,vote_detected,project_matches,review_reason,item_text
904,159,Vote,True,,No location name/address matched,"Approved the engagement for Horizon Solutions Group, Inc. between the Village of Estero and Horizon Solutions Group, Inc and authorize the Village Manager to execute the engagement documents on behalf of the Village of Estero Council"
906,161,Vote,True,,No location name/address matched,Approved the Agenda with the deletion of 7b
907,161,Consent Agenda,True,,No location name/address matched,Approved the Consent Agenda
908,161,Resolution,True,,No location name/address matched,Adopted Resolution No. 2020-20
909,161,Resolution,True,,No location name/address matched,Adopted Resolution No. 2020-21
910,161,Resolution,True,,No location name/address matched,Adopted Resolution No. 2020-19
911,161,Contract Approval,True,,No location name/address matched,Approved the Interlocal Agreement with Lee County for CARES Act Reimbursement Funding
912,162,Vote,True,,No location name/address matched,Approved Councilmember Batos to participate in the meeting via teleconference
913,162,Unknown,False,,No location name/address matched,Agenda Item l0(a) - Council Rules of Procedure Workshop was moved to Agenda Item 5( c) under Action Items
914,162,Administrative,True,,No location name/address matched,Approved the agenda as amended
915,162,Resolution,True,,No location name/address matched,Adopted Resolution No. 2017-24
916,162,Resolution,True,,No location name/address matched,Adopted Resolution No. 2017-25
917,162,Contract Approval,True,,No location name/address matched,Approved the Interlocal Agreement with Lee County for Natural Resources Services
918,162,Vote,True,,No location name/address matched,Adopted the list of Liaison Assignments to Outside Organizations and Areas of Strategic Concern as amended
919,163,Administrative,True,,No location name/address matched,Approved agenda
920,163,Resolution,True,,No location name/address matched,Adopted Resolution No. 2022-30
921,164,Administrative,True,,No location name/address matched,Approved agenda
922,164,Consent Agenda,True,,No location name/address matched,Approved consent agenda
923,164,Contract Approval,True,Septic to Sewer,No location name/address matched,"Approved the Florida DEP Standard Grant Agreement for the Estero Orange Park Utility Extension Project (Agreement Number L0188), and to authorize the Village Manager or designee to execute all related documents"
925,164,Contract Approval,True,,No location name/address matched,"Approved Third Amendment to the Public Improvement Agreement between the Village and High 5 Up Top, LLC"
926,164,Ordinance,True,,No location name/address matched,"Adopted Ordinance No. 2025-11 on first reading and schedule 2nd reading on October 15, 2025"
927,164,Ordinance,True,,No location name/address matched,"Adopted Ordinance No. 2025-12 on first reading and schedule 2nd reading on October 15, 2025"
928,164,Ordinance,True,,No location name/address matched,Approved Ordinance No. 2025-10
929,165,Administrative,True,,No location name/address matched,"Approved to permit Councilmembers Levitan, Wilson, and Vice-Mayor Errington to participate remotely in Zoom Presentation"
930,165,Administrative,True,,No location name/address matched,Approved agenda
931,165,Consent Agenda,True,,No location name/address matched,Approved the Consent Agenda
932,165,Vote,True,,No location name/address matched,Approved motion for a continuance until December 9th meeting
933,165,Vote,True,,No location name/address matched,"Approved motion for a continuance until December 9 meeting, and if not ready to be continued until January 6th meeting"
934,165,Ordinance,False,,No location name/address matched,Approve Ordinance No. 2020-08 NPDES Illicit Discharge Ordinance
935,165,Ordinance,True,,No location name/address matched,Approved Ordinance No. 2020-08 NPDES Illicit Discharge Ordinance
936,166,Administrative,True,,No location name/address matched,Approved agenda
937,166,Consent Agenda,True,,No location name/address matched,Approved consent agenda
938,166,Contract Approval,True,Budget / Capital Improvement,No location name/address matched,"Approved Contract 24025 in the amount of $321,990 with Perez Planning + Design LLC to prepare schematic plan and design guidelines for the Estero Sports Park, approve a $32,000 contingency for additional service that may be required to complete the project, and authorize the Village Manager to sign the contract and other additional implementing documents within the scope of the contract on behalf of the Village of Estero Council, and to approve and execute any subsequent amendments which do not require an increase in the not to exceed budget (with contingency)"
939,166,Contract Approval,True,Budget / Capital Improvement,No location name/address matched,"Approved Contract Number 24004 Amendment No. 01 in the amount of $350,100 with Manhattan Construction for Phase 2 Preconstruction Services, approve a $35,000 contingency for additional service that may be required to complete the project, and authorize the Village Manager to sign the contract and other additional implementing documents within the scope of the contract on behalf of the Village of Estero Council, and to approve and execute any subsequent amendments which do not require an increase in the not to exceed budget (with contingency)"
940,166,Contract Approval,True,,No location name/address matched,"Approved EC 2023-31 Supplemental Task Order # 3 with Hagerty Consulting, Inc. to assist the Village to develop written procedures and training for pre and post disaster and authorize Village Manager to execute contract"
941,166,Ordinance,True,,No location name/address matched,"Passed first reading and schedule second reading for October 16, 2024"
942,166,Ordinance,True,,No location name/address matched,Approved Ordinance No. 2024-11 with revisions to condition 14 (project phasing) and the addition of a condition related to the carport design
943,167,Vote,True,,No location name/address matched,Approved the agenda
944,167,Resolution,True,Budget / Capital Improvement,No location name/address matched,"Adopted Resolution No. 2017-27 as amended, with a final ad valorem operating millage rate of 0. 7798 mills, at 5:39 p.m"
945,167,Resolution,True,,No location name/address matched,"Adopted Resolution No. 2017-28, at 5:43 p.m"
946,167,Ordinance,False,,No location name/address matched,Ordinance No. 2017-07 was tabled indefinitely
947,167,Ordinance,True,,No location name/address matched,Adopted Ordinance No. 2017-08
